marker,cyclone_id,forecast_time,horizon_h,member_count,estimator,predicted_vw_exposure,realized_vw_exposure,absolute_error,signed_error,exposure_ratio
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 06:00:00,48,32,P90 envelope,1260066.129811449,0.0,1260066.129811449,1260066.129811449,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 06:00:00,48,32,Ensemble probability-weighted,11109.230150802856,0.0,11109.230150802856,11109.230150802856,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 12:00:00,48,11,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 12:00:00,48,11,P90 envelope,430005.6349421271,0.0,430005.6349421271,430005.6349421271,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-12-01 12:00:00,48,11,Ensemble probability-weighted,6946.272103257362,0.0,6946.272103257362,6946.272103257362,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 00:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 00:00:00,48,51,P90 envelope,3101232.4877195093,0.0,3101232.4877195093,3101232.4877195093,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 00:00:00,48,51,Ensemble probability-weighted,57608.97819457263,0.0,57608.97819457263,57608.97819457263,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 06:00:00,48,50,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 06:00:00,48,50,P90 envelope,3620603.6875689314,0.0,3620603.6875689314,3620603.6875689314,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 06:00:00,48,50,Ensemble probability-weighted,23117.31997784334,0.0,23117.31997784334,23117.31997784334,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 12:00:00,48,50,Deterministic mean-track,0.0,178129.33942204254,178129.33942204254,-178129.33942204254,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 12:00:00,48,50,P90 envelope,3460496.1774169304,178129.33942204254,3282366.837994888,3282366.837994888,19.426873689897672
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 12:00:00,48,50,Ensemble probability-weighted,40921.04151406679,178129.33942204254,137208.29790797574,-137208.29790797574,0.2297265663637387
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 18:00:00,48,50,Deterministic mean-track,262933.8289853147,0.0,262933.8289853147,262933.8289853147,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 18:00:00,48,50,P90 envelope,3518837.0415870957,0.0,3518837.0415870957,3518837.0415870957,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-23 18:00:00,48,50,Ensemble probability-weighted,60580.429294719586,0.0,60580.429294719586,60580.429294719586,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 00:00:00,48,50,Deterministic mean-track,0.0,262933.8289853147,262933.8289853147,-262933.8289853147,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 00:00:00,48,50,P90 envelope,3460123.8297017324,262933.8289853147,3197190.0007164176,3197190.0007164176,13.159675356551348
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 00:00:00,48,50,Ensemble probability-weighted,30831.03354900711,262933.8289853147,232102.79543630758,-232102.79543630758,0.11725776659468597
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 12:00:00,48,51,Deterministic mean-track,196594.21015662162,172028.25911083198,24565.95104578964,24565.95104578964,1.1428018348425106
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 12:00:00,48,51,P90 envelope,2910126.6470961836,172028.25911083198,2738098.3879853515,2738098.3879853515,16.916561628524576
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 12:00:00,48,51,Ensemble probability-weighted,25744.14862579794,172028.25911083198,146284.11048503403,-146284.11048503403,0.1496506955244595
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 18:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 18:00:00,48,51,P90 envelope,3787105.3363986714,0.0,3787105.3363986714,3787105.3363986714,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-24 18:00:00,48,51,Ensemble probability-weighted,26947.487094542295,0.0,26947.487094542295,26947.487094542295,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 00:00:00,48,51,Deterministic mean-track,0.0,196594.21015662162,196594.21015662162,-196594.21015662162,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 00:00:00,48,51,P90 envelope,3900680.8910753983,196594.21015662162,3704086.680918777,3704086.680918777,19.841280615374302
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 00:00:00,48,51,Ensemble probability-weighted,37158.33964359924,196594.21015662162,159435.87051302238,-159435.87051302238,0.18901034579805853
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 12:00:00,48,50,Deterministic mean-track,0.0,186306.59146236372,186306.59146236372,-186306.59146236372,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 12:00:00,48,50,P90 envelope,3094558.3583367527,186306.59146236372,2908251.766874389,2908251.766874389,16.610031529463587
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 12:00:00,48,50,Ensemble probability-weighted,19766.17368874077,186306.59146236372,166540.41777362296,-166540.41777362296,0.10609487046910945
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 18:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 18:00:00,48,51,P90 envelope,3493123.801393878,0.0,3493123.801393878,3493123.801393878,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-25 18:00:00,48,51,Ensemble probability-weighted,42975.94730585938,0.0,42975.94730585938,42975.94730585938,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 00:00:00,48,51,Deterministic mean-track,0.0,202800.90427583887,202800.90427583887,-202800.90427583887,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 00:00:00,48,51,P90 envelope,2244628.243519936,202800.90427583887,2041827.3392440975,2041827.3392440975,11.068137252814779
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 00:00:00,48,51,Ensemble probability-weighted,41495.787293580885,202800.90427583887,161305.11698225798,-161305.11698225798,0.204613423405354
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 06:00:00,48,51,Deterministic mean-track,188358.32289673336,0.0,188358.32289673336,188358.32289673336,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 06:00:00,48,51,P90 envelope,2655596.841079909,0.0,2655596.841079909,2655596.841079909,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 06:00:00,48,51,Ensemble probability-weighted,25279.547575668992,0.0,25279.547575668992,25279.547575668992,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 12:00:00,48,51,Deterministic mean-track,126247.91080800246,0.0,126247.91080800246,126247.91080800246,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 12:00:00,48,51,P90 envelope,2115157.2699785633,0.0,2115157.2699785633,2115157.2699785633,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 12:00:00,48,51,Ensemble probability-weighted,35199.75670801891,0.0,35199.75670801891,35199.75670801891,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 18:00:00,48,51,Deterministic mean-track,0.0,126247.91080800246,126247.91080800246,-126247.91080800246,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 18:00:00,48,51,P90 envelope,2805331.445831088,126247.91080800246,2679083.5350230853,2679083.5350230853,22.220814806966825
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 18:00:00,48,51,Ensemble probability-weighted,28693.871051094626,126247.91080800246,97554.03975690783,-97554.03975690783,0.2272819476175903
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 00:00:00,48,51,Deterministic mean-track,0.0,143940.80697674805,143940.80697674805,-143940.80697674805,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 00:00:00,48,51,P90 envelope,1514577.0433137582,143940.80697674805,1370636.2363370103,1370636.2363370103,10.522221426467482
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 00:00:00,48,51,Ensemble probability-weighted,35693.472280403854,143940.80697674805,108247.33469634419,-108247.33469634419,0.24797326783203125
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 06:00:00,48,51,Deterministic mean-track,0.0,105059.24378372119,105059.24378372119,-105059.24378372119,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 06:00:00,48,51,P90 envelope,1629796.070432326,105059.24378372119,1524736.8266486048,1524736.8266486048,15.513114427013047
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 06:00:00,48,51,Ensemble probability-weighted,26208.5731415442,105059.24378372119,78850.67064217699,-78850.67064217699,0.24946470389124567
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 12:00:00,48,51,Deterministic mean-track,75238.8480117099,78893.36225880924,3654.514247099345,-3654.514247099345,0.953677798201695
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 12:00:00,48,51,P90 envelope,1071610.1005816448,78893.36225880924,992716.7383228355,992716.7383228355,13.583019786458507
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 12:00:00,48,51,Ensemble probability-weighted,25305.874774291027,78893.36225880924,53587.48748451821,-53587.48748451821,0.3207605056972378
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 18:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 18:00:00,48,51,P90 envelope,910625.3279904998,0.0,910625.3279904998,910625.3279904998,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 18:00:00,48,51,Ensemble probability-weighted,8351.352977158409,0.0,8351.352977158409,8351.352977158409,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 00:00:00,48,51,Deterministic mean-track,64416.89652458598,0.0,64416.89652458598,64416.89652458598,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 00:00:00,48,51,P90 envelope,701463.4575423015,0.0,701463.4575423015,701463.4575423015,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 00:00:00,48,51,Ensemble probability-weighted,11037.102441720132,0.0,11037.102441720132,11037.102441720132,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 06:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 06:00:00,48,51,P90 envelope,504879.9179525839,0.0,504879.9179525839,504879.9179525839,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 06:00:00,48,51,Ensemble probability-weighted,13230.030936158557,0.0,13230.030936158557,13230.030936158557,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 12:00:00,48,51,Deterministic mean-track,66205.14725981209,0.0,66205.14725981209,66205.14725981209,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 12:00:00,48,51,P90 envelope,374332.8818809935,0.0,374332.8818809935,374332.8818809935,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 12:00:00,48,51,Ensemble probability-weighted,7492.710791531131,0.0,7492.710791531131,7492.710791531131,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 18:00:00,48,51,Deterministic mean-track,52087.85167849211,0.0,52087.85167849211,52087.85167849211,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 18:00:00,48,51,P90 envelope,268299.64872705063,0.0,268299.64872705063,268299.64872705063,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 18:00:00,48,51,Ensemble probability-weighted,5237.932805605572,0.0,5237.932805605572,5237.932805605572,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 00:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 00:00:00,48,51,P90 envelope,221977.53486993117,0.0,221977.53486993117,221977.53486993117,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 00:00:00,48,51,Ensemble probability-weighted,7104.445538743155,0.0,7104.445538743155,7104.445538743155,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 06:00:00,48,51,Deterministic mean-track,0.0,52956.92231129117,52956.92231129117,-52956.92231129117,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 06:00:00,48,51,P90 envelope,180904.64379960825,52956.92231129117,127947.72148831708,127947.72148831708,3.4160717032650667
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 06:00:00,48,51,Ensemble probability-weighted,4210.769397418842,52956.92231129117,48746.15291387233,-48746.15291387233,0.07951310638233684
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 12:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 12:00:00,48,51,P90 envelope,130806.82370640582,0.0,130806.82370640582,130806.82370640582,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 12:00:00,48,51,Ensemble probability-weighted,4634.648294539574,0.0,4634.648294539574,4634.648294539574,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 18:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 18:00:00,48,51,P90 envelope,136567.83676266106,0.0,136567.83676266106,136567.83676266106,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 18:00:00,48,51,Ensemble probability-weighted,3038.427760765494,0.0,3038.427760765494,3038.427760765494,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 00:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 00:00:00,48,51,P90 envelope,123296.50721567405,0.0,123296.50721567405,123296.50721567405,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 00:00:00,48,51,Ensemble probability-weighted,2444.837933640378,0.0,2444.837933640378,2444.837933640378,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 06:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 06:00:00,48,51,P90 envelope,50914.63677900838,0.0,50914.63677900838,50914.63677900838,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 06:00:00,48,51,Ensemble probability-weighted,835.0487823128274,0.0,835.0487823128274,835.0487823128274,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 00:00:00,48,49,Deterministic mean-track,85341.7877718116,0.0,85341.7877718116,85341.7877718116,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 00:00:00,48,49,P90 envelope,767863.0058185481,0.0,767863.0058185481,767863.0058185481,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 00:00:00,48,49,Ensemble probability-weighted,15739.929212826111,0.0,15739.929212826111,15739.929212826111,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 06:00:00,48,50,Deterministic mean-track,35138.683265411535,0.0,35138.683265411535,35138.683265411535,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 06:00:00,48,50,P90 envelope,671527.4745422867,0.0,671527.4745422867,671527.4745422867,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 06:00:00,48,50,Ensemble probability-weighted,7043.261392824179,0.0,7043.261392824179,7043.261392824179,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 12:00:00,48,47,Deterministic mean-track,0.0,10401.027650257944,10401.027650257944,-10401.027650257944,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 12:00:00,48,47,P90 envelope,777950.8886521793,10401.027650257944,767549.8610019214,767549.8610019214,74.79557932267262
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 12:00:00,48,47,Ensemble probability-weighted,5637.325677665714,10401.027650257944,4763.70197259223,-4763.70197259223,0.5419969898383944
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 18:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 18:00:00,48,51,P90 envelope,789408.9174766778,0.0,789408.9174766778,789408.9174766778,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 18:00:00,48,51,Ensemble probability-weighted,10511.099952399714,0.0,10511.099952399714,10511.099952399714,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,NOKAEN,2026-01-15 06:00:00,48,50,Deterministic mean-track,4371.3288216140645,0.0,4371.3288216140645,4371.3288216140645,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,NOKAEN,2026-01-15 06:00:00,48,50,P90 envelope,719479.2291904697,0.0,719479.2291904697,719479.2291904697,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,NOKAEN,2026-01-15 06:00:00,48,50,Ensemble probability-weighted,3457.5562416546973,0.0,3457.5562416546973,3457.5562416546973,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 00:00:00,48,50,Deterministic mean-track,81648.87193027267,0.0,81648.87193027267,81648.87193027267,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 00:00:00,48,50,P90 envelope,979879.3342511491,0.0,979879.3342511491,979879.3342511491,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 00:00:00,48,50,Ensemble probability-weighted,8649.90630713211,0.0,8649.90630713211,8649.90630713211,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 06:00:00,48,1,Deterministic mean-track,0.0,4371.3288216140645,4371.3288216140645,-4371.3288216140645,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 06:00:00,48,1,P90 envelope,2302.6327524719154,4371.3288216140645,2068.696069142149,-2068.696069142149,0.5267580743609431
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 06:00:00,48,1,Ensemble probability-weighted,0.0,4371.3288216140645,4371.3288216140645,-4371.3288216140645,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 12:00:00,48,6,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 12:00:00,48,6,P90 envelope,131147.80029434856,0.0,131147.80029434856,131147.80029434856,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 12:00:00,48,6,Ensemble probability-weighted,3166.0524335508535,0.0,3166.0524335508535,3166.0524335508535,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 18:00:00,48,14,Deterministic mean-track,0.0,5005.4010131372725,5005.4010131372725,-5005.4010131372725,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 18:00:00,48,14,P90 envelope,166476.58512563974,5005.4010131372725,161471.18411250247,161471.18411250247,33.25939014450632
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 18:00:00,48,14,Ensemble probability-weighted,1385.4510429503657,5005.4010131372725,3619.9499701869067,-3619.9499701869067,0.27679121798914497
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 00:00:00,48,4,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 00:00:00,48,4,P90 envelope,44418.060985822216,0.0,44418.060985822216,44418.060985822216,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 00:00:00,48,4,Ensemble probability-weighted,1350.8967175247471,0.0,1350.8967175247471,1350.8967175247471,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 06:00:00,48,18,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 06:00:00,48,18,P90 envelope,42983.30031586589,0.0,42983.30031586589,42983.30031586589,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 06:00:00,48,18,Ensemble probability-weighted,141.45001283849146,0.0,141.45001283849146,141.45001283849146,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 12:00:00,48,18,Deterministic mean-track,1414.9771748176397,0.0,1414.9771748176397,1414.9771748176397,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 12:00:00,48,18,P90 envelope,73276.99222288385,0.0,73276.99222288385,73276.99222288385,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 12:00:00,48,18,Ensemble probability-weighted,157.21968609084885,0.0,157.21968609084885,157.21968609084885,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 18:00:00,48,9,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 18:00:00,48,9,P90 envelope,26359.414338631403,0.0,26359.414338631403,26359.414338631403,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 18:00:00,48,9,Ensemble probability-weighted,413.06776969883947,0.0,413.06776969883947,413.06776969883947,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 12:00:00,48,50,Deterministic mean-track,124301.0869342597,0.0,124301.0869342597,124301.0869342597,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 12:00:00,48,50,P90 envelope,1297893.236202447,0.0,1297893.236202447,1297893.236202447,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 12:00:00,48,50,Ensemble probability-weighted,14602.004312305457,0.0,14602.004312305457,14602.004312305457,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 18:00:00,48,49,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 18:00:00,48,49,P90 envelope,1025393.7516266005,0.0,1025393.7516266005,1025393.7516266005,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 18:00:00,48,49,Ensemble probability-weighted,14185.817591373732,0.0,14185.817591373732,14185.817591373732,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 00:00:00,48,51,Deterministic mean-track,51220.66833864426,0.0,51220.66833864426,51220.66833864426,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 00:00:00,48,51,P90 envelope,813371.3615439539,0.0,813371.3615439539,813371.3615439539,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 00:00:00,48,51,Ensemble probability-weighted,15848.908290529382,0.0,15848.908290529382,15848.908290529382,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 06:00:00,48,50,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 06:00:00,48,50,P90 envelope,911499.8181301351,0.0,911499.8181301351,911499.8181301351,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 06:00:00,48,50,Ensemble probability-weighted,12049.166453044649,0.0,12049.166453044649,12049.166453044649,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 12:00:00,48,49,Deterministic mean-track,0.0,85341.7877718116,85341.7877718116,-85341.7877718116,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 12:00:00,48,49,P90 envelope,599674.2248284583,85341.7877718116,514332.4370566467,514332.4370566467,7.026736145156438
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 12:00:00,48,49,Ensemble probability-weighted,10590.805503102307,85341.7877718116,74750.9822687093,-74750.9822687093,0.12409870685414033
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 18:00:00,48,45,Deterministic mean-track,51220.66833864426,0.0,51220.66833864426,51220.66833864426,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 18:00:00,48,45,P90 envelope,515118.61384404055,0.0,515118.61384404055,515118.61384404055,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 18:00:00,48,45,Ensemble probability-weighted,12396.509403401391,0.0,12396.509403401391,12396.509403401391,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 00:00:00,48,47,Deterministic mean-track,0.0,0.0,0.0,0.0,
